,recipe,ingredient,quantity,unit
11120,"Quiche met groene asperges, bloemkool en feta",ricotta,100.0,g
11121,"Quiche met groene asperges, bloemkool en feta",feta,150.0,g
11122,"Quiche met groene asperges, bloemkool en feta",koelverse bloemkoolrijst,400.0,g
11123,Quesadilla’s met zwartebonenpuree &amp; maissalade,zwarte bonen in blik,400.0,g
11124,Quesadilla’s met zwartebonenpuree &amp; maissalade,arachideolie,30.0,g
11125,Quesadillaâs met zwartebonenpuree &amp; maissalade,kruiden,25.950000000000003,g
11126,Quesadilla’s met zwartebonenpuree &amp; maissalade,limoen,60.0,g
11127,Quesadilla’s met zwartebonenpuree &amp; maissalade,cheddar,150.0,g
11128,Quesadilla’s met zwartebonenpuree &amp; maissalade,tortillawrap,560.0,g
11129,Quesadilla’s met zwartebonenpuree &amp; maissalade,crème fraîche,125.0,g
11130,Quesadilla’s met zwartebonenpuree &amp; maissalade,sjalot,20.0,g
11131,Quesadilla’s met zwartebonenpuree &amp; maissalade,jalapenopeper,22.5,g
11132,Quesadilla’s met zwartebonenpuree &amp; maissalade,mais in blik,300.0,g
11133,Quesadilla’s met zwartebonenpuree &amp; maissalade,Kool,300.0,g
11134,Courgetteparmigiana met geroosterde tomaatjes,courgette,1200.0,g
11135,Courgetteparmigiana met geroosterde tomaatjes,milde olijfolie,24.0,g
11136,Courgetteparmigiana met geroosterde tomaatjes,rode ui,1484.0,g
11137,Courgetteparmigiana met geroosterde tomaatjes,knoflook,16.0,g
11138,Courgetteparmigiana met geroosterde tomaatjes,mozzarella,250,g
11139,Courgetteparmigiana met geroosterde tomaatjes,romaatjes,250.0,g
11140,Courgetteparmigiana met geroosterde tomaatjes,verse basilicum,15.0,g
11141,Courgetteparmigiana met geroosterde tomaatjes,gedroogde oregano,3.0,g
11142,Courgetteparmigiana met geroosterde tomaatjes,passata,1000,g
11143,Courgetteparmigiana met geroosterde tomaatjes,balsamicoazijn,250.0,g
11144,Courgetteparmigiana met geroosterde tomaatjes,jonge bladsla met veldsla,100.0,g
11145,Runderballetjes met broccoli &amp; kikkererwten uit de oven,runderbraadworst,400.0,g
11146,Runderballetjes met broccoli &amp; kikkererwten uit de oven,kikkererwten in blik,800.0,g
11147,Runderballetjes met broccoli &amp; kikkererwten uit de oven,broccoli,800.0,g
11148,Runderballetjes met broccoli &amp; kikkererwten uit de oven,ras el hanout,6.5,g
11149,Runderballetjes met broccoli &amp; kikkererwten uit de oven,milde olijfolie,24.0,g
11150,Runderballetjes met broccoli &amp; kikkererwten uit de oven,verse peterselie,15.0,g
11151,Runderballetjes met broccoli &amp; kikkererwten uit de oven,hummus,200.0,g
11152,Indiase frittata met kokosmelk &amp; room,arachideolie,10.0,g
11153,Indiase frittata met kokosmelk &amp; room,verse gesneden hutspotgroenten,1000.0,g
11154,Indiase frittata met kokosmelk &amp; room,salade-ui,200.0,g
11155,Indiase frittata met kokosmelk &amp; room,verse koriander,15.0,g
11156,Indiase frittata met kokosmelk &amp; room,scharrelei,480.0,g
11157,Indiase frittata met kokosmelk &amp; room,kokosmelk,200.0,g
11158,Indiase frittata met kokosmelk &amp; room,garam masala,6.0,g
11159,Indiase frittata met kokosmelk &amp; room,naanbrood,4,g
11160,Indiase frittata met kokosmelk &amp; room,mangochutney,48.0,g
11195,"Roerbak van vega shoarma, paprika &amp; teriyaki",witte snelkookrijst,300.0,g
11196,"Roerbak van vega shoarma, paprika &amp; teriyaki",bosuitje,750.0,g
11197,"Roerbak van vega shoarma, paprika &amp; teriyaki",sesamolie,30.0,g
11198,"Roerbak van vega shoarma, paprika &amp; teriyaki",vega shoarma,350.0,g
11199,"Roerbak van vega shoarma, paprika &amp; teriyaki",koelverse Hollandse roerbakgroente zoete puntpaprika sperziebonen,800.0,g
11200,"Roerbak van vega shoarma, paprika &amp; teriyaki",woksaus teriyaki,100.0,g
11201,"Roerbak van vega shoarma, paprika &amp; teriyaki",sojasaus,30.0,g
11202,"Roerbak van vega shoarma, paprika &amp; teriyaki",wit sesamzaad,15.0,g
11216,Aubergineschnitzels met mosterdsaus,aubergine,300.0,g
11217,Aubergineschnitzels met mosterdsaus,knoflook,8.0,g
11218,Aubergineschnitzels met mosterdsaus,tarwebloem,50.0,g
11219,Aubergineschnitzels met mosterdsaus,gedroogde tijm,2.0,g
11220,Aubergineschnitzels met mosterdsaus,gedroogde rozemarijn,2.0,g
11221,Aubergineschnitzels met mosterdsaus,gedroogde oregano,2.0,g
11222,Aubergineschnitzels met mosterdsaus,panko,100,g
11223,Aubergineschnitzels met mosterdsaus,middelgroot ei,120.0,g
11224,Aubergineschnitzels met mosterdsaus,halfvolle melk,50.0,g
11225,Aubergineschnitzels met mosterdsaus,milde olijfolie,36.0,g
11226,Aubergineschnitzels met mosterdsaus,diepvries ovenfriet,500.0,g
11227,Aubergineschnitzels met mosterdsaus,citroen,32.5,g
11228,Aubergineschnitzels met mosterdsaus,mosterd,8,g
11229,Aubergineschnitzels met mosterdsaus,vloeibare honing,5.0,g
11230,Aubergineschnitzels met mosterdsaus,yoghurt,30.0,g
11231,Aubergineschnitzels met mosterdsaus,botersla,300.0,g
11232,"Rijst met vega balletjes, sperziebonen &amp; tomatensaus",witte snelkookrijst,300.0,g
11233,"Rijst met vega balletjes, sperziebonen &amp; tomatensaus",milde olijfolie,12.0,g
11234,"Rijst met vega balletjes, sperziebonen &amp; tomatensaus",vegetarische balletjes,200.0,g
11235,"Rijst met vega balletjes, sperziebonen &amp; tomatensaus",diepvries gebroken sperzieboon,450.0,g
11236,"Rijst met vega balletjes, sperziebonen &amp; tomatensaus",diepvries fijne tuinerwten,225.0,g
11237,"Rijst met vega balletjes, sperziebonen &amp; tomatensaus",pastasaus,690.0,g
11238,"Rijst met vega balletjes, sperziebonen &amp; tomatensaus",witte kaas,100.0,g
11239,"Traybake met ovengroente, tomaat en ricotta",knoflook,50.0,g
11240,"Traybake met ovengroente, tomaat en ricotta","ovengroente courgette, rode paprika en peen",600,g
11241,"Traybake met ovengroente, tomaat en ricotta",voorgekookte krieltjes,500.0,g
11242,"Traybake met ovengroente, tomaat en ricotta",romaatjes,500.0,g
11243,"Traybake met ovengroente, tomaat en ricotta",ricotta,250.0,g
11244,"Traybake met ovengroente, tomaat en ricotta",milde olijfolie,36.0,g
11245,"Traybake met ovengroente, tomaat en ricotta",chilivlokken,2.0,g
11246,"Traybake met ovengroente, tomaat en ricotta",gedroogde oregano,12.0,g
11247,"Traybake met ovengroente, tomaat en ricotta",zout,2.0,g
11248,Muhammara,rode paprika,750.0,g
11249,Muhammara,ongezouten walnoten,100,g
11250,Muhammara,gemalen komijn,2.0,g
11251,Muhammara,citroen,32.5,g
11252,Muhammara,knoflook,16.0,g
11253,Muhammara,chilivlokken,0.5,g
11254,Muhammara,granaatappelmelasse,36.0,g
11262,"'Roti' met vegetarische rulstukjes, bonen &amp; ei ",stoomaardappelmix,500.0,g
11263,"'Roti' met vegetarische rulstukjes, bonen &amp; ei ",arachideolie,20.0,g
11264,"'Roti' met vegetarische rulstukjes, bonen &amp; ei ",vegetarische basis rulstukjes,400.0,g
11265,"'Roti' met vegetarische rulstukjes, bonen &amp; ei ",tomatenpuree,24.0,g
11266,"'Roti' met vegetarische rulstukjes, bonen &amp; ei ",nandan masala,8,g
11267,"'Roti' met vegetarische rulstukjes, bonen &amp; ei ",water,300.0,g
11268,"'Roti' met vegetarische rulstukjes, bonen &amp; ei ",middelgroot ei,240.0,g
11269,"'Roti' met vegetarische rulstukjes, bonen &amp; ei ",snijbonen,800.0,g
11270,"'Roti' met vegetarische rulstukjes, bonen &amp; ei ",surinaamse rotivellen,4.0,g
11271,Choco-smoothiebowl met frambozen ,gepelde pistachenoten,12.0,g
11272,Choco-smoothiebowl met frambozen ,banaan,500.0,g
11273,Choco-smoothiebowl met frambozen ,cacaopoeder,500.0,g
11274,Choco-smoothiebowl met frambozen ,gemalen kaneel,2.0,g
11275,Choco-smoothiebowl met frambozen ,koelverse yochurt kokos ongezoet,200.0,g
11276,Choco-smoothiebowl met frambozen ,verse frambozen,70.0,g
11285,Wraps met tofu en vegan avocado-muntcream ,arachideolie,20.0,g
11286,Wraps met tofu en vegan avocado-muntcream ,AH Biologisch tofu roerbakreepjes fijn gekruid,360.0,g
11287,Wraps met tofu en vegan avocado-muntcream ,gemalen komijn,4.0,g
11288,Wraps met tofu en vegan avocado-muntcream ,verse munt,15.0,g
11289,Wraps met tofu en vegan avocado-muntcream ,limoen,30.0,g
11290,Wraps met tofu en vegan avocado-muntcream,eetrijpe avocado,360.0,g
11291,Wraps met tofu en vegan avocado-muntcream ,haver fraîche,200.0,g
11292,Wraps met tofu en vegan avocado-muntcream ,tortillawrap,560.0,g
11293,Wraps met tofu en vegan avocado-muntcream ,komkommer,400.0,g
11294,Wraps met tofu en vegan avocado-muntcream ,sla,200.0,g
11295,Gegrilde varkenshaasspiesen met couscous &amp; witte-kaasdip,couscous,300.0,g
11296,Gegrilde varkenshaasspiesen met couscous &amp; witte-kaasdip,kokend water,400.0,g
11297,Gegrilde varkenshaasspiesen met couscous &amp; witte-kaasdip,milde olijfolie,48.0,g
11298,Gegrilde varkenshaasspiesen met couscous &amp; witte-kaasdip,sperziebonen,300.0,g
11299,Gegrilde varkenshaasspiesen met couscous &amp; witte-kaasdip,varkenshaas,540.0,g
11300,Gegrilde varkenshaasspiesen met couscous &amp; witte-kaasdip,rode ui,742.0,g
11301,Gegrilde varkenshaasspiesen met couscous &amp; witte-kaasdip,Paprika,250.0,g
11302,Gegrilde varkenshaasspiesen met couscous &amp; witte-kaasdip,verse munt,15.0,g
11303,Gegrilde varkenshaasspiesen met couscous &amp; witte-kaasdip,witte kaas,200.0,g
11304,Gegrilde varkenshaasspiesen met couscous &amp; witte-kaasdip,Griekse yoghurt,150.0,g
11305,Aziatische bloemkoolrijstbowl met rodekool &amp; spinazie,AH Biologisch ei,1484.0,g
11306,Aziatische bloemkoolrijstbowl met rodekool &amp; spinazie,winterpeen,190.0,g
11307,Aziatische bloemkoolrijstbowl met rodekool &amp; spinazie,arachideolie,20.0,g
11308,Aziatische bloemkoolrijstbowl met rodekool &amp; spinazie,vegetarische basis rulstukjes,350.0,g
11309,Aziatische bloemkoolrijstbowl met rodekool &amp; spinazie,sambal oelek,8.0,g
11310,Aziatische bloemkoolrijstbowl met rodekool &amp; spinazie,knoflook,16.0,g
11311,Aziatische bloemkoolrijstbowl met rodekool &amp; spinazie,sesamzaad,25.0,g
11312,Aziatische bloemkoolrijstbowl met rodekool &amp; spinazie,verse spinazie,200.0,g
11313,Aziatische bloemkoolrijstbowl met rodekool &amp; spinazie,koelverse bloemkoolrijst,800.0,g
11314,Aziatische bloemkoolrijstbowl met rodekool &amp; spinazie,Kool,300.0,g
11315,Aziatische bloemkoolrijstbowl met rodekool &amp; spinazie,taugé,125.0,g
11316,Aziatische bloemkoolrijstbowl met rodekool &amp; spinazie,limoen,60.0,g
11317,Groentepizza margherita met basilicum &amp; broccoli-olijvensalade,tomaten,280.0,g
11318,Groentepizza margherita met basilicum &amp; broccoli-olijvensalade,mozzarella,250,g
11319,Groentepizza margherita met basilicum &amp; broccoli-olijvensalade,pizzabodem,740.0,g
11320,Groentepizza margherita met basilicum &amp; broccoli-olijvensalade,tomatenpuree,140.0,g
11321,Groentepizza margherita met basilicum &amp; broccoli-olijvensalade,gedroogde tijm,8.0,g
11322,Groentepizza margherita met basilicum &amp; broccoli-olijvensalade,broccoli,250.0,g
11323,Groentepizza margherita met basilicum &amp; broccoli-olijvensalade,olijven,100.0,g
11324,Groentepizza margherita met basilicum &amp; broccoli-olijvensalade,verse basilicum,15.0,g
11325,Groentepizza margherita met basilicum &amp; broccoli-olijvensalade,traditionele olijfolie,24.0,g
11326,Groentepizza margherita met basilicum &amp; broccoli-olijvensalade,balsamicoazijn,250.0,g
11327,Zoetzure kip met noedels en roerbakgroente ,arachideolie,20.0,g
11328,Zoetzure kip met noedels en roerbakgroente ,scharrelkipfiletblokjes,320.0,g
11329,Zoetzure kip met noedels en roerbakgroente ,Amsterdamse uien,320.0,g
11330,Zoetzure kip met noedels en roerbakgroente ,tomato frito,700.0,g
11331,Zoetzure kip met noedels en roerbakgroente ,gembersiroop,24.0,g
11332,Zoetzure kip met noedels en roerbakgroente,eiernoedels,250.0,g
11333,Zoetzure kip met noedels en roerbakgroente ,verse selderij,20.0,g
11334,Zoetzure kip met noedels en roerbakgroente ,wokgroente,600.0,g
11335,Pasta pesto uit de oven met tonijn &amp; courgette,farfalle,300.0,g
11336,Pasta pesto uit de oven met tonijn &amp; courgette,biologischeui,500.0,g
11337,Pasta pesto uit de oven met tonijn &amp; courgette,knoflook,16.0,g
11338,Pasta pesto uit de oven met tonijn &amp; courgette,courgette,600.0,g
11339,Pasta pesto uit de oven met tonijn &amp; courgette,milde olijfolie,24.0,g
11340,Pasta pesto uit de oven met tonijn &amp; courgette,biologischecitroen,500.0,g
11341,Pasta pesto uit de oven met tonijn &amp; courgette,crème fraîche,200.0,g
11342,Pasta pesto uit de oven met tonijn &amp; courgette,pesto alla Genovese,90,g
11343,Pasta pesto uit de oven met tonijn &amp; courgette,tonijnmoot in olijfolie,320.0,g
11344,Aardappelschijfjes uit de airfryer,vastkokende aardappel,800.0,g
11345,Aardappelschijfjes uit de airfryer,milde olijfolie,12.0,g
11346,Kippenpoten uit de airfryer,citroen,65.0,g
11347,Kippenpoten uit de airfryer,knoflook,24.0,g
11348,Kippenpoten uit de airfryer,gedroogde oregano,4.0,g
11349,Kippenpoten uit de airfryer,milde olijfolie,36.0,g
11350,Kippenpoten uit de airfryer,kippenpoot,720.0,g
11351,Focaccia uit de airfryer,verse rozemarijn,24.0,g
11352,Focaccia uit de airfryer,patentbloem,250,g
11353,Focaccia uit de airfryer,versgemalen zeezout,5.0,g
11354,Focaccia uit de airfryer,fijne kristalsuiker,2.0,g
11355,Focaccia uit de airfryer,droge gist,7.0,g
11356,Focaccia uit de airfryer,traditionele olijfolie,60.0,g
11357,Focaccia uit de airfryer,lauw water,150.0,g
11358,Cake uit de airfryer,ongezouten roomboter,150,g
11359,Cake uit de airfryer,citroen,65.0,g
11360,Cake uit de airfryer,witte basterdsuiker,150.0,g
11361,Cake uit de airfryer,middelgroot ei,180.0,g
11362,Cake uit de airfryer,tarwebloem,150.0,g
11363,Cake uit de airfryer,zout,2.0,g
11364,Cake uit de airfryer,bakpoeder,250.0,g
11365,Gehaktballen uit de airfryer,wit brood,70.0,g
11366,Gehaktballen uit de airfryer,halfvolle melk,50.0,g
11367,Gehaktballen uit de airfryer,middelgrote ui,100.0,g
11368,Gehaktballen uit de airfryer,vadouvan,2.0,g
11369,Gehaktballen uit de airfryer,versgemalen zwarte peper,5.0,g
11370,Gehaktballen uit de airfryer,zout,1.0,g
11371,Gehaktballen uit de airfryer,rundergehakt,500.0,g
11372,Zalm uit de airfryer,verse zalmfilet,340.0,g
11373,Zalm uit de airfryer,milde olijfolie,6.0,g
11374,Zalm uit de airfryer,citroen,65.0,g
11375,Aardappelgratin uit de airfryer,Aardappel,800.0,g
11376,Aardappelgratin uit de airfryer,volle melk,100.0,g
11377,Aardappelgratin uit de airfryer,verse slagroom,100.0,g
11378,Aardappelgratin uit de airfryer,zout,2.0,g
11379,Aardappelgratin uit de airfryer,gemalen nootmuskaat,2.0,g
11380,Aardappelgratin uit de airfryer,geraspte gruyère,100.0,g
11381,Krieltjes uit de airfryer,krieltjes in de schil,1000.0,g
11382,Krieltjes uit de airfryer,verse rozemarijn,8.0,g
11383,Krieltjes uit de airfryer,knoflook,16.0,g
11384,Krieltjes uit de airfryer,citroen,65.0,g
11385,Krieltjes uit de airfryer,milde olijfolie,24.0,g
11386,Krieltjes uit de airfryer,versgemalen peper,5.0,g
11387,Franse hele kip uit de airfryer,kip,0.013,g
11388,Franse hele kip uit de airfryer,honingmosterd,48.0,g
11389,Franse hele kip uit de airfryer,citroen,65.0,g
11390,Franse hele kip uit de airfryer,knoflook,32.0,g
11391,Franse hele kip uit de airfryer,verse rozemarijn,16.0,g
11392,Kippenvleugels uit de airfryer,limoen,60.0,g
11393,Kippenvleugels uit de airfryer,kippenvleugels,625.0,g
11394,Kippenvleugels uit de airfryer,vloeibare honing,15.0,g
11395,Kippenvleugels uit de airfryer,srirachasaus,15.0,g
11396,Kipfilet uit de airfryer,parmezaanse kaas,25.0,g
11397,Kipfilet uit de airfryer,citroen,32.5,g
11398,Kipfilet uit de airfryer,versgemalen zwarte peper,5.0,g
11399,Kipfilet uit de airfryer,zout,0.5,g
11400,Kipfilet uit de airfryer,panko,15,g
11401,Kipfilet uit de airfryer,middelgroot ei,60.0,g
11402,Kipfilet uit de airfryer,tarwebloem,6.0,g
11403,Kipfilet uit de airfryer,kipfilet,350.0,g
11410,Gevulde zoete aardappel uit de airfryer,zoete aardappel,600.0,g
11411,Gevulde zoete aardappel uit de airfryer,rode peper,20.0,g
11412,Gevulde zoete aardappel uit de airfryer,verse koriander,15.0,g
11413,Gevulde zoete aardappel uit de airfryer,limoen,60.0,g
11414,Gevulde zoete aardappel uit de airfryer,feta,100.0,g
11415,Gevulde zoete aardappel uit de airfryer,ras el hanout,2.0,g
11416,Zoete-aardappelfriet uit de airfryer,zoete aardappel,800.0,g
11417,Zoete-aardappelfriet uit de airfryer,milde olijfolie,24.0,g
11418,Zoete-aardappelfriet uit de airfryer,paprikapoeder,2,g
11419,Zoete-aardappelfriet uit de airfryer,gemalen komijn,2.0,g
11420,Zoete-aardappelfriet uit de airfryer,cayennepeper,1.0,g
11421,Zoete-aardappelfriet uit de airfryer,grof zeezout,2.0,g
11422,Geroosterde mediterrane paprika’s met geitenkaas en linzen,rode ui,200.0,g
11423,Geroosterde mediterrane paprika’s met geitenkaas en linzen,knoflook,8.0,g
11424,Geroosterde mediterrane paprika’s met geitenkaas en linzen,milde olijfolie,12.0,g
11425,Geroosterde mediterrane paprika’s met geitenkaas en linzen,Euroma Franse ratatouille-kruiden,29.0,g
11426,Geroosterde mediterrane paprika’s met geitenkaas en linzen,tomatenblokjes,800.0,g
11427,Geroosterde mediterrane paprika’s met geitenkaas en linzen,paprika,6,g
11428,Geroosterde mediterrane paprika’s met geitenkaas en linzen,linzen in blik,800.0,g
11429,Geroosterde mediterrane paprika’s met geitenkaas en linzen,courgette,300.0,g
11430,Geroosterde mediterrane paprika’s met geitenkaas en linzen,verse geitenkaas naturel,200.0,g
11431,Snelle Mexicaanse bonenschotel,kipdijfilet,200.0,g
11432,Snelle Mexicaanse bonenschotel,knoflook,8.0,g
11433,Snelle Mexicaanse bonenschotel,arachideolie,10.0,g
11434,Snelle Mexicaanse bonenschotel,gemalen komijn,2.0,g
11435,Snelle Mexicaanse bonenschotel,kruiden,2.25,g
11436,Snelle Mexicaanse bonenschotel,diepvries gegrilde groenten,450.0,g
11437,Snelle Mexicaanse bonenschotel,cheddar,40.0,g
11438,Snelle Mexicaanse bonenschotel,verse koriander,10.0,g
11439,Snelle Mexicaanse bonenschotel,HAK Rode en Bruine bonen mix,225.0,g
11440,Griekse rijstschotel uit de oven,knoflook,16.0,g
11441,Griekse rijstschotel uit de oven,milde olijfolie,24.0,g
11442,Griekse rijstschotel uit de oven,provençaalse roerbakmix,800.0,g
11443,Griekse rijstschotel uit de oven,gedroogde oregano,12.0,g
11444,Griekse rijstschotel uit de oven,kipgehakt gekruid,300.0,g
11445,Griekse rijstschotel uit de oven,Lassie halfvolkorenrijst,200.0,g
11446,Griekse rijstschotel uit de oven,biologischepassatadipomodoro,690.0,g
11447,Griekse rijstschotel uit de oven,heet water,200.0,g
11448,Griekse rijstschotel uit de oven,feta,55667.0,g
11449,Kip kerrie met broccoli &amp; peterselierijst,basmatirijst,500.0,g
11450,Kip kerrie met broccoli &amp; peterselierijst,biologischeui,500.0,g
11451,Kip kerrie met broccoli &amp; peterselierijst,knoflook,16.0,g
11452,Kip kerrie met broccoli &amp; peterselierijst,arachideolie,30.0,g
11453,Kip kerrie met broccoli &amp; peterselierijst,kerriepoeder,7.0,g
11454,Kip kerrie met broccoli &amp; peterselierijst,scharrelkipfiletreepjes,320.0,g
11455,Kip kerrie met broccoli &amp; peterselierijst,kookzuivel,250.0,g
11456,Kip kerrie met broccoli &amp; peterselierijst,heet water,150.0,g
11457,Kip kerrie met broccoli &amp; peterselierijst,kippenbouillontablet,5.0,g
11458,Kip kerrie met broccoli &amp; peterselierijst,broccoli,500.0,g
11459,Kip kerrie met broccoli &amp; peterselierijst,verse krulpeterselie,15.0,g
11460,Zoete aardappel met falafel &amp; knapperige rauwkostsalade,zoete aardappel,1000.0,g
